Term,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,CreditScoreRangeLower,CreditScoreRangeUpper,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanMonthsSinceOrigination,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,decision
36,1,VA,Computer Programmer,Employed,189.0,True,False,640.0,659.0,7.0,5.0,28.0,2,279.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,9058.0,0.9,942.0,19.0,0.68,0.0,0.2,"$50,000-74,999",True,6000.0,0,2,4000,Q1 2014,135.84,1.0,0,0,0.0,1,Review
60,2,MO,Other,Other,192.0,False,False,800.0,819.0,7.0,7.0,11.0,6,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,685.0,0.03,15397.0,9.0,1.0,0.0,0.22,"$25,000-49,999",True,3750.0,0,6,10000,Q3 2013,206.08,1.0,0,0,0.0,184,Approved
36,13,CA,Other,Not employed,12.0,False,False,720.0,739.0,3.0,3.0,10.0,3,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5641.0,0.22,19359.0,4.0,1.0,1.0,0.22,Not employed,False,0.0,314,14,4000,Q1 2013,172.76,1.0,0,0,0.0,73,Denied
36,1,MD,Professional,Full-time,94.0,True,False,720.0,739.0,9.0,7.0,31.0,6,960.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,21044.0,0.56,9420.0,28.0,0.85,0.0,0.16,"$100,000+",True,15000.0,0,54,10000,Q3 2009,322.34,1.0,0,0,0.0,293,Approved
36,3,CO,Truck Driver,Self-employed,29.0,True,False,680.0,699.0,9.0,7.0,21.0,1,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28228.0,0.98,502.0,18.0,0.77,0.0,0.22,"$50,000-74,999",False,5000.0,384,23,15000,Q2 2012,579.63,1.0,0,0,0.0,21,Denied
36,1,CT,Other,Employed,3.0,False,False,660.0,679.0,11.0,9.0,31.0,8,950.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,79487.0,0.91,7416.0,29.0,1.0,0.0,0.35,"$50,000-74,999",True,4916.666667,0,3,15000,Q4 2013,528.84,1.0,0,0,0.0,1,Review
36,6,WI,Sales - Commission,Employed,1.0,False,False,640.0,659.0,4.0,4.0,40.0,3,58.0,2.0,5.0,1.0,0.0,7.0,0.0,0.0,2130.0,0.64,1079.0,21.0,0.81,0.0,0.22,"$25,000-49,999",False,2666.666667,831,31,2000,Q3 2011,81.64,1.0,0,0,0.0,27,Denied
36,1,IL,Other,Employed,117.0,False,False,660.0,679.0,13.0,12.0,45.0,7,187.0,0.0,6.0,1.0,134.0,0.0,1.0,0.0,6552.0,0.74,2198.0,42.0,0.97,1.0,0.2,"$50,000-74,999",True,4699.0,0,28,10000,Q4 2011,352.51,1.0,0,0,0.0,188,Review
36,1,OH,Administrative Assistant,Employed,84.0,False,False,720.0,739.0,16.0,12.0,46.0,12,910.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,9899.0,0.3,16554.0,45.0,1.0,5.0,0.54,"$25,000-49,999",True,2833.333333,167,23,4000,Q2 2012,173.71,1.0,0,0,0.0,13,Denied
36,1,IL,Police Officer/Correction Officer,Full-time,279.0,True,False,660.0,679.0,9.0,9.0,19.0,5,359.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10796.0,0.94,596.0,15.0,0.93,0.0,0.18,"$50,000-74,999",True,5833.333333,0,50,2000,Q1 2010,66.75,1.0,0,0,0.0,164,Review
36,7,PA,Nurse (RN),Full-time,24.0,True,False,640.0,659.0,8.0,8.0,32.0,4,94.0,1.0,3.0,1.0,71.0,0.0,1.0,0.0,1860.0,0.83,258.0,15.0,0.81,0.0,0.29,"$50,000-74,999",True,4666.666667,0,40,3000,Q4 2010,129.0,1.0,0,0,0.0,80,Denied
36,6,IN,Laborer,Employed,23.0,True,False,700.0,719.0,4.0,3.0,7.0,2,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.71,2.0,0.05,"$25,000-49,999",True,3000.0,0,24,4000,Q1 2012,158.03,1.0,0,0,0.0,48,Denied
36,1,AL,Social Worker,Employed,56.0,True,False,740.0,759.0,10.0,6.0,30.0,3,109.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3768.0,0.93,40.0,16.0,1.0,1.0,0.45,"$25,000-49,999",True,2583.333333,386,23,4000,Q2 2012,173.71,1.0,0,0,0.0,25,Denied
60,13,TX,Professional,Employed,130.0,False,False,700.0,719.0,11.0,10.0,20.0,7,539.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21906.0,0.8,4650.0,15.0,1.0,1.0,0.27,"$50,000-74,999",True,4490.833333,0,3,2000,Q4 2013,52.65,1.0,0,0,0.0,1,Review
60,1,WA,Executive,Employed,232.0,True,False,700.0,719.0,21.0,19.0,47.0,17,1861.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,241819.0,0.86,38131.0,44.0,1.0,3.0,0.33,"$75,000-99,999",True,7666.666667,0,5,15000,Q4 2013,377.64,1.0,0,0,0.0,195,Review
36,8,CA,Teacher,Employed,44.0,True,False,720.0,739.0,10.0,10.0,41.0,6,79.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,987.0,0.35,1763.0,27.0,0.81,1.0,0.17,"$50,000-74,999",True,4583.333333,0,23,6000,Q2 2012,206.5,1.0,0,0,0.0,83,Review
36,1,MA,Clerical,Employed,23.0,False,False,720.0,739.0,21.0,16.0,51.0,7,460.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,26927.0,0.36,32305.0,47.0,1.0,2.0,0.48,"$50,000-74,999",True,6083.333333,0,3,15000,Q4 2013,545.3,1.0,0,0,0.0,1,Review
60,1,NC,Laborer,Employed,125.0,True,False,760.0,779.0,10.0,10.0,26.0,7,472.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,82422.0,0.91,7239.0,25.0,1.0,1.0,0.32,"$25,000-49,999",True,3208.5,0,2,10000,Q1 2014,246.11,1.0,0,0,0.0,1,Review
60,1,LA,Construction,Employed,93.0,True,False,720.0,739.0,11.0,11.0,38.0,3,219.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7273.0,0.5,7227.0,37.0,1.0,1.0,0.31,"$75,000-99,999",True,7916.666667,0,7,15000,Q3 2013,378.38,1.0,0,0,0.0,28,Review
36,7,NC,Other,Not employed,8.0,False,False,640.0,659.0,7.0,7.0,24.0,3,306.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10425.0,0.98,34.0,21.0,1.0,0.0,0.22,Not employed,False,0.0,0,34,5000,Q2 2011,217.74,1.0,0,0,0.0,92,Denied
36,1,NY,Sales - Commission,Employed,107.0,True,False,800.0,819.0,19.0,18.0,32.0,15,614.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14669.0,0.14,84513.0,30.0,1.0,0.0,0.48,"$50,000-74,999",True,4333.333333,0,1,14000,Q1 2014,458.28,1.0,0,0,0.0,1,Approved
36,7,TX,Retail Management,Employed,7.0,False,False,660.0,679.0,3.0,3.0,15.0,3,55.0,0.0,2.0,1.0,179.0,8.0,1.0,0.0,361.0,0.36,639.0,13.0,0.46,0.0,0.26,"$25,000-49,999",True,3000.0,0,10,10000,Q2 2013,393.33,1.0,0,0,0.0,1,Denied
60,2,TX,Food Service Management,Employed,52.0,True,False,660.0,679.0,15.0,15.0,24.0,9,312.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,8296.0,0.6,4034.0,21.0,0.9,2.0,0.37,"$50,000-74,999",True,4833.333333,0,6,10000,Q3 2013,277.61,1.0,0,0,0.0,1,Denied
60,11,MD,Other,Employed,35.0,False,False,740.0,759.0,9.0,9.0,12.0,7,323.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8934.0,0.33,17556.0,11.0,1.0,0.0,0.3,"$25,000-49,999",True,2750.0,0,19,5000,Q3 2012,115.41,1.0,0,0,0.0,31,Approved
36,1,IL,Professional,Employed,70.0,False,False,640.0,659.0,6.0,6.0,14.0,3,150.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3975.0,0.92,325.0,11.0,0.9,1.0,0.18,"$75,000-99,999",True,7083.333333,0,5,6000,Q4 2013,237.58,1.0,0,0,0.0,1,Denied
36,1,KY,Skilled Labor,Employed,125.0,False,False,640.0,659.0,5.0,5.0,20.0,4,185.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5635.0,0.99,23.0,15.0,0.73,0.0,0.12,"$50,000-74,999",True,4166.666667,0,5,4000,Q4 2013,168.17,1.0,0,0,0.0,5,Denied
36,1,WI,Construction,Employed,551.0,False,False,660.0,679.0,7.0,7.0,21.0,8,354.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,7109.0,0.31,552.0,18.0,0.94,0.0,0.44,"$1-24,999",True,1416.666667,0,2,4000,Q1 2014,144.51,1.0,0,0,0.0,1,Review
36,6,KY,Military Enlisted,Employed,126.0,True,False,620.0,639.0,7.0,8.0,30.0,2,25.0,5.0,5.0,2.0,1890.0,23.0,0.0,0.0,72.0,0.07,928.0,27.0,0.75,1.0,0.35,"$25,000-49,999",True,3750.0,121,24,3000,Q1 2012,127.34,1.0,0,0,0.0,31,Denied
36,2,KY,Other,Other,111.0,False,False,600.0,619.0,7.0,6.0,35.0,2,50.0,0.0,2.0,0.0,0.0,20.0,1.0,0.0,1424.0,0.94,76.0,27.0,0.72,2.0,0.41,"$1-24,999",True,1835.416667,11,24,2500,Q1 2012,106.12,1.0,0,0,0.0,25,Denied
36,3,MD,Accountant/CPA,Full-time,20.0,False,True,760.0,779.0,6.0,6.0,8.0,6,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1222.0,0.0,7176.0,6.0,1.0,1.0,0.04,"$50,000-74,999",True,4833.333333,0,53,5000,Q4 2009,161.55,1.0,1,0,0.0,255,Approved
60,1,UT,Truck Driver,Employed,13.0,False,False,640.0,659.0,9.0,9.0,28.0,6,486.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14383.0,0.87,1746.0,24.0,1.0,0.0,0.36,"$50,000-74,999",True,4423.333333,0,7,9000,Q3 2013,260.59,1.0,0,0,0.0,8,Denied
60,1,OH,Fireman,Employed,249.0,True,False,680.0,699.0,9.0,9.0,45.0,6,287.0,3.0,8.0,1.0,1423.0,36.0,0.0,0.0,7818.0,0.24,3772.0,40.0,0.82,2.0,0.22,"$75,000-99,999",True,6653.916667,0,2,20000,Q1 2014,499.74,1.0,0,0,0.0,1,Review
36,18,IL,Sales - Commission,Employed,39.0,True,False,680.0,699.0,2.0,2.0,12.0,2,3.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,437.0,10.0,0.72,0.0,0.04,"$25,000-49,999",True,3750.0,0,17,3500,Q4 2012,139.01,1.0,0,0,0.0,37,Denied
36,1,WA,Tradesman - Mechanic,Employed,395.0,True,False,720.0,739.0,9.0,9.0,17.0,7,270.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,7981.0,0.44,9528.0,13.0,0.73,0.0,0.15,"$100,000+",True,9416.666667,0,6,22000,Q3 2013,777.7,1.0,0,0,0.0,113,Review
36,6,OK,Professional,Full-time,259.0,False,True,820.0,839.0,8.0,8.0,22.0,8,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,816.0,0.01,76764.0,16.0,1.0,0.0,0.09,"$50,000-74,999",True,4169.333333,0,54,2200,Q3 2009,68.05,1.0,0,0,0.0,132,Approved
36,1,IL,Accountant/CPA,Employed,124.0,True,False,700.0,719.0,14.0,12.0,40.0,9,1100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29026.0,0.62,13623.0,31.0,0.96,1.0,0.25,"$100,000+",True,10000.0,0,3,10000,Q4 2013,313.78,1.0,0,0,0.0,121,Approved
36,1,NY,Professional,Employed,4.0,True,False,680.0,699.0,10.0,10.0,44.0,5,510.0,5.0,10.0,0.0,0.0,23.0,0.0,0.0,14689.0,0.82,3111.0,37.0,0.83,4.0,0.29,"$75,000-99,999",True,7166.666667,0,1,3333,Q1 2014,132.59,1.0,0,0,0.0,32,Denied
60,2,NY,Executive,Employed,57.0,True,False,720.0,739.0,12.0,12.0,15.0,11,608.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,27233.0,0.68,12061.0,15.0,1.0,1.0,0.17,"$75,000-99,999",True,6500.0,0,19,7500,Q3 2012,223.36,1.0,0,0,0.0,17,Denied
36,7,MI,Skilled Labor,Employed,265.0,True,False,700.0,719.0,12.0,12.0,33.0,6,691.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27699.0,0.76,5140.0,29.0,1.0,1.0,0.39,"$50,000-74,999",True,4583.333333,0,5,10000,Q4 2013,375.98,1.0,0,0,0.0,1,Denied
60,1,MN,Skilled Labor,Employed,83.0,True,False,660.0,679.0,15.0,11.0,37.0,8,443.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16495.0,0.91,1507.0,34.0,1.0,1.0,0.3,"$75,000-99,999",True,6250.0,0,4,15000,Q4 2013,429.69,1.0,0,0,0.0,23,Denied
60,1,MN,Teacher,Employed,265.0,True,False,700.0,719.0,17.0,15.0,52.0,12,740.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,33454.0,0.71,13261.0,49.0,1.0,1.0,0.33,"$75,000-99,999",True,6500.0,0,5,15000,Q4 2013,386.64,1.0,0,0,0.0,81,Review
60,3,CA,Computer Programmer,Employed,30.0,False,True,680.0,699.0,7.0,7.0,19.0,6,373.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14124.0,0.89,1576.0,19.0,0.89,0.0,0.17,"$75,000-99,999",True,6333.333333,0,23,15000,Q2 2012,383.35,1.0,0,0,0.0,149,Review
36,3,NY,Food Service,Employed,52.0,True,False,680.0,699.0,4.0,4.0,24.0,3,50.0,4.0,10.0,0.0,0.0,21.0,1.0,0.0,742.0,0.32,1508.0,22.0,0.81,1.0,0.2,"$25,000-49,999",True,2500.0,208,18,4000,Q3 2012,173.71,1.0,0,0,0.0,22,Denied
36,6,OR,Tradesman - Mechanic,Employed,22.0,False,False,700.0,719.0,9.0,8.0,24.0,8,187.0,0.0,6.0,1.0,15599.0,5.0,0.0,0.0,2564.0,0.14,14737.0,22.0,0.95,0.0,0.05,"$75,000-99,999",True,6666.666667,0,1,5500,Q1 2014,172.58,1.0,0,0,0.0,1,Approved
36,2,OR,Analyst,Full-time,27.0,False,False,700.0,719.0,4.0,3.0,8.0,3,70.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,640.0,0.42,860.0,4.0,1.0,0.0,0.05,"$25,000-49,999",True,3493.75,0,48,3000,Q1 2010,113.87,1.0,0,0,0.0,146,Review
60,1,KS,Military Officer,Employed,269.0,True,False,680.0,699.0,12.0,11.0,30.0,7,1117.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,37796.0,0.97,1011.0,29.0,0.96,0.0,0.21,"$100,000+",True,8458.333333,0,1,12475,Q1 2014,292.54,1.0,0,0,0.0,4,Review
36,1,CA,Other,Other,0.0,True,False,680.0,699.0,6.0,6.0,24.0,5,184.0,0.0,2.0,0.0,0.0,33.0,1.0,0.0,4216.0,0.76,1284.0,22.0,0.81,0.0,0.15,"$25,000-49,999",True,2429.166667,0,3,4000,Q4 2013,135.84,1.0,0,0,0.0,2,Review
36,1,SC,Other,Other,198.0,True,False,800.0,819.0,12.0,12.0,36.0,14,445.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12354.0,0.34,22728.0,34.0,1.0,1.0,0.29,"$50,000-74,999",True,4166.666667,0,16,12500,Q4 2012,392.51,1.0,0,0,0.0,134,Approved
36,3,CA,Other,Full-time,201.0,True,False,840.0,859.0,18.0,17.0,36.0,18,600.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21703.0,0.35,38139.0,32.0,1.0,2.0,0.17,"$50,000-74,999",True,5250.0,0,48,9000,Q1 2010,283.91,1.0,0,0,0.0,413,Approved
36,7,FL,Executive,Employed,109.0,True,False,640.0,659.0,8.0,8.0,65.0,4,371.0,1.0,1.0,2.0,3544.0,28.0,0.0,0.0,40853.0,0.74,13638.0,34.0,0.85,2.0,0.44,"$50,000-74,999",True,4800.0,0,4,3500,Q4 2013,151.16,1.0,0,0,0.0,1,Denied
60,1,MS,Medical Technician,Employed,200.0,True,False,720.0,739.0,20.0,17.0,40.0,14,1085.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,38586.0,0.6,20538.0,33.0,1.0,2.0,0.39,"$75,000-99,999",True,6666.666667,0,1,15000,Q1 2014,380.49,1.0,0,0,0.0,1,Review
36,1,MD,Executive,Employed,19.0,False,False,660.0,679.0,6.0,6.0,44.0,6,206.0,3.0,3.0,0.0,0.0,8.0,1.0,0.0,4872.0,0.16,12169.0,42.0,0.85,3.0,0.07,"$100,000+",True,10000.0,0,6,4500,Q3 2013,161.78,1.0,0,0,0.0,30,Review
36,1,IN,Professor,Employed,79.0,True,False,700.0,719.0,4.0,4.0,11.0,3,226.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,9310.0,0.76,2770.0,10.0,1.0,0.0,0.07,"$75,000-99,999",True,7220.583333,0,0,9310,Q1 2014,304.31,1.0,0,0,0.0,1,Approved
36,7,FL,Other,Not employed,9.0,True,False,760.0,779.0,7.0,7.0,16.0,6,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33934.0,0.88,4194.0,15.0,1.0,0.0,0.22,Not employed,False,0.0,0,23,10000,Q2 2012,397.55,1.0,0,0,0.0,161,Denied
36,3,GA,Tradesman - Mechanic,Full-time,125.0,True,False,760.0,779.0,11.0,11.0,19.0,8,240.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2875.0,0.12,15416.0,16.0,1.0,0.0,0.29,"$50,000-74,999",True,5586.5,0,48,6500,Q1 2010,207.3,1.0,0,0,0.0,209,Approved
36,1,MS,Teacher,Employed,281.0,False,False,720.0,739.0,14.0,14.0,43.0,13,1067.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,32931.0,0.45,37198.0,42.0,1.0,0.0,0.22,"$75,000-99,999",False,7083.333333,0,14,3600,Q1 2013,113.88,1.0,0,0,0.0,73,Approved
60,1,CA,Postal Service,Employed,381.0,True,False,660.0,679.0,19.0,15.0,50.0,11,526.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,36795.0,0.58,11302.0,46.0,1.0,2.0,0.23,"$50,000-74,999",True,5416.666667,0,2,12000,Q1 2014,313.93,1.0,0,0,0.0,1,Review
36,3,WA,Sales - Commission,Employed,108.0,False,False,640.0,659.0,3.0,3.0,24.0,3,162.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7177.0,0.63,4123.0,22.0,0.73,1.0,0.06,"$75,000-99,999",True,6250.0,0,2,4000,Q1 2014,166.54,1.0,0,0,0.0,5,Denied
36,7,GA,Social Worker,Employed,14.0,True,False,700.0,719.0,22.0,14.0,45.0,15,466.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31382.0,0.95,326.0,38.0,0.94,0.0,0.33,"$75,000-99,999",True,6250.0,0,22,2900,Q2 2012,100.09,1.0,0,0,0.0,48,Review
36,2,MN,Postal Service,Employed,87.0,True,False,660.0,679.0,16.0,15.0,33.0,14,343.0,11.0,34.0,1.0,0.0,0.0,0.0,0.0,4752.0,0.23,8306.0,32.0,0.96,5.0,0.13,"$50,000-74,999",True,4583.333333,170,27,5500,Q4 2011,235.69,1.0,0,0,0.0,45,Denied
36,1,FL,Other,Employed,120.0,False,False,680.0,699.0,7.0,6.0,17.0,5,293.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8250.0,0.58,5055.0,15.0,1.0,0.0,0.35,"$25,000-49,999",True,2841.916667,0,3,7500,Q4 2013,277.58,1.0,0,0,0.0,1,Review
36,2,NC,Sales - Retail,Employed,110.0,True,False,640.0,659.0,3.0,2.0,15.0,3,121.0,2.0,2.0,2.0,2617.0,5.0,0.0,0.0,175.0,0.25,525.0,10.0,0.8,1.0,0.09,"$25,000-49,999",True,3333.333333,0,4,4000,Q4 2013,168.17,1.0,0,0,0.0,33,Denied
36,2,WI,Computer Programmer,Employed,71.0,True,False,680.0,699.0,11.0,11.0,17.0,8,350.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,14879.0,0.3,33521.0,15.0,1.0,4.0,0.18,"$50,000-74,999",True,5333.333333,0,22,13500,Q2 2012,511.95,1.0,0,0,0.0,24,Review
36,7,LA,Attorney,Employed,4.0,True,False,680.0,699.0,17.0,15.0,50.0,11,314.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,4438.0,0.1,35962.0,38.0,0.84,0.0,0.22,"$50,000-74,999",False,6000.0,0,16,2000,Q4 2012,65.37,1.0,0,0,0.0,28,Approved
36,1,CA,Teacher,Self-employed,3.0,True,False,860.0,879.0,5.0,5.0,9.0,4,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,0.06,39615.0,9.0,1.0,0.0,0.22,"$25,000-49,999",False,3333.333333,150,43,6000,Q3 2010,234.3,1.0,0,0,0.0,243,Review
36,2,MD,Other,Not employed,7.0,False,False,660.0,679.0,3.0,3.0,43.0,5,151.0,0.0,2.0,0.0,0.0,83.0,1.0,0.0,3029.0,0.53,2621.0,36.0,0.44,1.0,0.22,Not employed,False,0.0,298,25,4000,Q1 2012,173.71,1.0,0,0,0.0,45,Denied
36,14,OH,Other,Other,276.0,True,False,700.0,719.0,10.0,10.0,17.0,7,312.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,8985.0,0.74,2763.0,14.0,0.92,1.0,0.27,"$50,000-74,999",True,4583.333333,0,7,3500,Q3 2013,124.42,1.0,0,0,0.0,11,Review
60,2,NJ,Sales - Commission,Employed,41.0,True,False,680.0,699.0,3.0,2.0,6.0,1,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,6.0,1.0,0.0,0.06,"$100,000+",True,9500.0,0,2,24800,Q1 2014,601.11,1.0,0,0,0.0,303,Review
60,1,TX,Professional,Employed,145.0,False,False,700.0,719.0,8.0,8.0,17.0,6,461.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16057.0,0.93,1043.0,17.0,1.0,0.0,0.3,"$75,000-99,999",True,7666.666667,0,5,15000,Q4 2013,377.64,1.0,0,0,0.0,1,Review
60,1,VA,Military Enlisted,Employed,158.0,False,False,640.0,659.0,6.0,6.0,19.0,5,312.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,7164.0,0.97,126.0,17.0,0.76,0.0,0.22,"$50,000-74,999",True,5833.333333,0,9,15000,Q2 2013,461.26,1.0,0,0,0.0,151,Denied
36,7,KY,Other,Employed,211.0,False,False,720.0,739.0,14.0,8.0,44.0,6,111.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3068.0,0.98,10.0,40.0,0.97,1.0,0.32,"$50,000-74,999",True,4166.666667,0,29,3800,Q4 2011,153.08,1.0,0,0,0.0,48,Denied
60,1,TX,Nurse (RN),Employed,54.0,True,False,720.0,739.0,16.0,15.0,34.0,11,425.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,14718.0,0.32,29883.0,33.0,1.0,1.0,0.29,"$75,000-99,999",True,6666.666667,0,10,15000,Q2 2013,378.38,1.0,0,0,0.0,1,Review
60,19,NY,Other,Employed,89.0,True,False,840.0,859.0,6.0,5.0,17.0,4,420.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5544.0,0.11,40956.0,17.0,0.94,0.0,0.04,"$100,000+",True,33333.333333,0,17,25000,Q4 2012,574.73,1.0,0,0,0.0,34,Approved
36,1,FL,Waiter/Waitress,Employed,79.0,False,False,660.0,679.0,6.0,3.0,12.0,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.84,78.0,12.0,1.0,0.0,0.09,"$25,000-49,999",True,2083.333333,0,27,3000,Q4 2011,105.78,1.0,0,0,0.0,58,Review
36,7,NY,Professional,Employed,3.0,False,False,660.0,679.0,9.0,7.0,31.0,4,78.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3155.0,0.75,849.0,23.0,1.0,0.0,0.12,"$100,000+",True,10000.0,0,43,3000,Q3 2010,0.0,1.0,0,0,0.0,53,Denied
36,1,NC,Civil Service,Employed,60.0,True,False,740.0,759.0,17.0,14.0,52.0,12,444.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21140.0,0.42,28760.0,49.0,0.97,1.0,0.33,"$100,000+",True,9583.333333,0,1,13000,Q1 2014,412.13,1.0,0,0,0.0,1,Approved
36,3,VA,Executive,Employed,67.0,False,True,740.0,759.0,10.0,8.0,18.0,3,45.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,697.0,0.27,1803.0,15.0,0.93,5.0,0.27,"$50,000-74,999",True,5500.0,223,30,4000,Q3 2011,174.2,1.0,0,0,0.0,13,Denied
36,1,MA,Medical Technician,Employed,19.0,False,False,700.0,719.0,10.0,9.0,13.0,8,536.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13951.0,0.52,12560.0,12.0,1.0,0.0,0.35,"$25,000-49,999",True,3750.0,0,9,10000,Q2 2013,366.51,1.0,0,0,0.0,1,Review
36,1,MO,Other,Employed,169.0,False,False,700.0,719.0,12.0,11.0,25.0,10,760.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24144.0,0.65,12980.0,22.0,1.0,1.0,0.27,"$50,000-74,999",True,5833.333333,0,6,20000,Q3 2013,640.57,1.0,0,0,0.0,1,Approved
60,7,OK,Teacher,Employed,1.0,True,False,780.0,799.0,9.0,8.0,29.0,7,145.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19024.0,0.43,23670.0,28.0,0.92,1.0,0.22,"$50,000-74,999",False,5000.0,0,25,10000,Q1 2012,291.64,1.0,0,0,0.0,75,Review
36,1,KS,Other,Employed,311.0,True,False,740.0,759.0,12.0,11.0,46.0,7,648.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,24947.0,0.45,29953.0,45.0,1.0,0.0,0.12,"$100,000+",True,13750.0,0,2,10000,Q1 2014,306.9,1.0,0,0,0.0,178,Approved
60,1,FL,Retail Management,Employed,13.0,False,False,680.0,699.0,12.0,12.0,22.0,4,189.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5267.0,0.97,70.0,12.0,1.0,0.0,0.16,"$25,000-49,999",True,3000.0,0,1,7000,Q1 2014,170.97,1.0,0,0,0.0,1,Review
60,1,AZ,Other,Employed,187.0,True,False,700.0,719.0,14.0,12.0,34.0,8,517.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,15336.0,0.88,2029.0,31.0,0.9,0.0,0.12,"$100,000+",True,17500.0,0,21,15000,Q2 2012,404.54,1.0,0,0,0.0,15,Review
36,15,WV,Accountant/CPA,Employed,20.0,True,False,700.0,719.0,16.0,15.0,30.0,13,1212.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,52154.0,0.94,2758.0,25.0,1.0,0.0,0.22,"$75,000-99,999",False,7916.666667,0,8,4000,Q3 2013,165.15,1.0,0,0,0.0,59,Denied
